# Mass Radius Likelihood 
1.638007947684010146e+00 1.430306090527881580e+01 4.350294003634079250e-05
1.351148730171441992e+00 1.243424158410840263e+01 4.349579030596182309e-05
1.324456255366683211e+00 1.271841519512175012e+01 4.350825941068340203e-05
1.589200755564562861e+00 1.467080475575379950e+01 4.349422396238691250e-05
1.515234491933721284e+00 1.451998176476298852e+01 4.357327573035074691e-05
1.243559265744605513e+00 1.197257685429683249e+01 4.353530923362433240e-05
1.486087053897026999e+00 1.427362691310189646e+01 4.350476916140289294e-05
1.246604092103399619e+00 1.158673864280890697e+01 4.347866256841909484e-05
1.445341857232833149e+00 1.293819754736093230e+01 4.345860999497482284e-05
1.388090824030733694e+00 1.320939675385480072e+01 4.343037096629621084e-05
1.311531397015660572e+00 1.250208128227897575e+01 4.339595377354104228e-05
1.384533614940857138e+00 1.225562859864169596e+01 4.342988978625590631e-05
1.431856739343471574e+00 1.326445551829426606e+01 4.343042775127612732e-05
1.321191674734519594e+00 1.294618380971411398e+01 4.340140792425652773e-05
1.522763573028764306e+00 1.375399831608210732e+01 4.341536103575375984e-05
1.279013885471199874e+00 1.291653902898272221e+01 4.343814509121664248e-05
1.378734912137173918e+00 1.249721196578004268e+01 4.342324463219558468e-05
1.282293613698465728e+00 1.233566985506921654e+01 4.346587937375662452e-05
1.372610200517377033e+00 1.309810464288616316e+01 4.342451974043140057e-05
1.418530992463804763e+00 1.407714592650863139e+01 4.340583033138469904e-05
1.455582380577248092e+00 1.415975243919113424e+01 4.338546644806539959e-05
1.455743801623363698e+00 1.337898657188414475e+01 4.335206465590700601e-05
1.282762684732373204e+00 1.243871501029747506e+01 4.331155706031578930e-05
1.569544138330350558e+00 1.393188307652368607e+01 4.329203871879026388e-05
1.335433073057452180e+00 1.251904138851479331e+01 4.327329317164705128e-05
1.416752328830049645e+00 1.355067713315704481e+01 4.329256044192456303e-05
1.594577809425053561e+00 1.495863344440505571e+01 4.328868120629415512e-05
1.358353019729434230e+00 1.362048213229445892e+01 4.327684730162966646e-05
1.221256110590599464e+00 1.171947185222634502e+01 4.326718732059611159e-05
1.558397531278198134e+00 1.395856632961797672e+01 4.323150168083761261e-05
1.240761621475345855e+00 1.265865349932827755e+01 4.318908643766827788e-05
1.499105761541603243e+00 1.371580955086277243e+01 4.316310069124765740e-05
1.567811458259672275e+00 1.391314178680512725e+01 4.312321392007661963e-05
1.483240419051391257e+00 1.312890613955616814e+01 4.308386011378163074e-05
1.336860676926159730e+00 1.314752960258655889e+01 4.304500842701926039e-05
1.584896493176975341e+00 1.374323231921734134e+01 4.301036452962388325e-05
1.454896266009009453e+00 1.266918258640136941e+01 4.301273118719052779e-05
1.497921874017198673e+00 1.314046544822289775e+01 4.300465548987214228e-05
1.262042658096089065e+00 1.269792507016510186e+01 4.296392630007031359e-05
1.360375278294114976e+00 1.242003375998494619e+01 4.295270995118719237e-05
1.322031979359560516e+00 1.302407655765886219e+01 4.295918378343395997e-05
1.458045816258552785e+00 1.353519851818003872e+01 4.292005742627172100e-05
1.359593462026306154e+00 1.333057437031060743e+01 4.289951224867418676e-05
1.408521801185333322e+00 1.342012353321945994e+01 4.289001022227260419e-05
1.448079569711686831e+00 1.320682330034219731e+01 4.285172258058260133e-05
1.362259145448092124e+00 1.288837895013640278e+01 4.283622166121928121e-05
1.397122001031610106e+00 1.286131511343154088e+01 4.279995089710778689e-05
1.203243202706157922e+00 1.265559300518225427e+01 4.276837784450077183e-05
1.301289966237141549e+00 1.285970754130702787e+01 4.272762047592016798e-05
1.533186228164284071e+00 1.351793781443945264e+01 4.269358006449560186e-05
1.386313356650785700e+00 1.338245042008521324e+01 4.265223345767849987e-05
1.374721029654119908e+00 1.272515351807219375e+01 4.263365252268112811e-05
1.324610621648688147e+00 1.327870565933711333e+01 4.259894380061707384e-05
1.379633228348002838e+00 1.255723301931716662e+01 4.256267158127935408e-05
1.496912570023263056e+00 1.343811605099561746e+01 4.252878399043665382e-05
1.352737879576711766e+00 1.278167118101129063e+01 4.248742236326975364e-05
1.454086097912036024e+00 1.299347662778902190e+01 4.246641869876819150e-05
1.244762510896269436e+00 1.321825895282144003e+01 4.244962118105467997e-05
1.458687558820048524e+00 1.357533025327161269e+01 4.241653256758669190e-05
1.264956943226629660e+00 1.232281676774206147e+01 4.238336015919944472e-05
1.463814428508871224e+00 1.376788575542060045e+01 4.234274447344973404e-05
1.220543893337150410e+00 1.222683178332988518e+01 4.230208388570764111e-05
1.455790646245699094e+00 1.364141437270477653e+01 4.226400829112261759e-05
1.560477460409271488e+00 1.386792304914253648e+01 4.222263114087121774e-05
1.223625543876117439e+00 1.157308247549261537e+01 4.218116328678714886e-05
1.305653393914694593e+00 1.202470115170074294e+01 4.213935198468034575e-05
1.523885686799481665e+00 1.384543859070105398e+01 4.210016021694610807e-05
1.192489483411638851e+00 1.207513593986955769e+01 4.208681466146203836e-05
1.433261646361856378e+00 1.411728022727007570e+01 4.204580829370251999e-05
1.390463442060783539e+00 1.341582406854899290e+01 4.204123466786522425e-05
1.351471889546658645e+00 1.214864367892227648e+01 4.200793449404901668e-05
1.324437552950774588e+00 1.368507487127770972e+01 4.202259673690018747e-05
1.524944096088930001e+00 1.376951314619646993e+01 4.198090223059968036e-05
1.227803663220232266e+00 1.195219956436610076e+01 4.195507923651158554e-05
1.358043422967933012e+00 1.345440174490014584e+01 4.192372956468931274e-05
1.326495231919500473e+00 1.177844576030814672e+01 4.188184705762783706e-05
1.294201216025228973e+00 1.227017259213198841e+01 4.185385269774449270e-05
1.301173894641870721e+00 1.276333038496587946e+01 4.185599979644690399e-05
1.428792820228060645e+00 1.268926337786864877e+01 4.181578924494339892e-05
1.262822329534563526e+00 1.236111151002274156e+01 4.177950306745650816e-05
1.332117843392379708e+00 1.250886398501030072e+01 4.173842792113733962e-05
1.395287964657912605e+00 1.338471882294669513e+01 4.174005059274099193e-05
1.493469400045817963e+00 1.372643728934311369e+01 4.170839372245019230e-05
1.490407253679764121e+00 1.377269972280235066e+01 4.168076309130137094e-05
1.498374487621709772e+00 1.323243945608834338e+01 4.170683414959536791e-05
1.566164474090059322e+00 1.364187773990834884e+01 4.170832832885631173e-05
1.309924371792342113e+00 1.205632000380384383e+01 4.167181663253886193e-05
1.544106855299446135e+00 1.316659327647466071e+01 4.163993639089451690e-05
1.287499207120708977e+00 1.237440049523112329e+01 4.160115184551152365e-05
1.405361666313988955e+00 1.348244915409263811e+01 4.157861119463900849e-05
1.451042705250790821e+00 1.390576426926836007e+01 4.155442611856051036e-05
1.314444115351065534e+00 1.203521470077067512e+01 4.152353032566047689e-05
1.494132402393408610e+00 1.365230128138165711e+01 4.150616201571485507e-05
1.396086546344002866e+00 1.388840800749590798e+01 4.147353211419403711e-05
1.443778216373748480e+00 1.325942197288903301e+01 4.148986965251007502e-05
1.450024866679511026e+00 1.319393428542017332e+01 4.145159229894995794e-05
1.317868813512371506e+00 1.216237525159210797e+01 4.143660469887897681e-05
1.599919261082119348e+00 1.416420536232336502e+01 4.142187853509681199e-05
1.449595482086745379e+00 1.349075247641355446e+01 4.141419114512679935e-05
1.509746985342954151e+00 1.385266951838151783e+01 4.137351890724532999e-05
1.335248082250657164e+00 1.320223382567639092e+01 4.133229511361949892e-05
1.578447088096255779e+00 1.377658135003819950e+01 4.130096245154376303e-05
1.313228105520052313e+00 1.177355717137352542e+01 4.130053665347805210e-05
1.390824704455340788e+00 1.231006859926664987e+01 4.126212291454511817e-05
1.457900270643130103e+00 1.349591963865403343e+01 4.122267030604770714e-05
1.339427641760803311e+00 1.250658860470222677e+01 4.119362732714692497e-05
1.411822922709953909e+00 1.254285187990731743e+01 4.115377874811185086e-05
1.443660619047766769e+00 1.326799142527410780e+01 4.112840143324266855e-05
1.263028491448287882e+00 1.165172853710991419e+01 4.108784824569337298e-05
1.458071342514288382e+00 1.313833926312069522e+01 4.105488269684070694e-05
1.312953240742661620e+00 1.264290996640921350e+01 4.106058562623012329e-05
1.509803218558620097e+00 1.367218766756342774e+01 4.102161567040379063e-05
1.483728718047073514e+00 1.353927180542098441e+01 4.099102544564643870e-05
1.294575269340234369e+00 1.257410762246776770e+01 4.095332889434910519e-05
1.572759967654716817e+00 1.389076073658623756e+01 4.092568760995942789e-05
1.438247985340298296e+00 1.394850258059582515e+01 4.090034638283912365e-05
1.425531801596681358e+00 1.290470623480022994e+01 4.089098372353205935e-05
1.449741676369716403e+00 1.401980652649193715e+01 4.088324223641225905e-05
1.455896846102611164e+00 1.363372071530175944e+01 4.084506503798874725e-05
1.419456881922819047e+00 1.274673823503839998e+01 4.085611458615248648e-05
1.172858305213120289e+00 1.157970131068793052e+01 4.084357510943102031e-05
1.495623214221942998e+00 1.354014238852308338e+01 4.082914996218482587e-05
1.527610134137936226e+00 1.415297297443919788e+01 4.080230849940935433e-05
1.344251045614671902e+00 1.235983048715114130e+01 4.077268928334470461e-05
1.464860109688388423e+00 1.380437259194974686e+01 4.073775583926797777e-05
1.681146960811550795e+00 1.528551837142068237e+01 4.070441035429964166e-05
1.321025835932774450e+00 1.283678766101285262e+01 4.070250461910989603e-05
1.234452600055306881e+00 1.187333770196061167e+01 4.066951500719688170e-05
1.644393696437391750e+00 1.462452043621599884e+01 4.064014520890545069e-05
1.502509438901330707e+00 1.380215583332649842e+01 4.062170232488940383e-05
1.396401133109669734e+00 1.241313651122090533e+01 4.060220672851133904e-05
1.317820700180949434e+00 1.212507773359770269e+01 4.057160292398580422e-05
1.551009536528966226e+00 1.448320288102933517e+01 4.059234811658251702e-05
1.266780339269524935e+00 1.197215638695898754e+01 4.055448138259012600e-05
1.410077286919296569e+00 1.331824392498085174e+01 4.053657935723598628e-05
1.409368941395169994e+00 1.334613039181107652e+01 4.056066221592067412e-05
1.405697871616919281e+00 1.290950926481895422e+01 4.052502052805165278e-05
1.159258303268973389e+00 1.161718983244156789e+01 4.048964860110249167e-05
1.387987738333621657e+00 1.261316873550958562e+01 4.045557155632559520e-05
1.472687411393745593e+00 1.366444069365874725e+01 4.043931778091577536e-05
1.393842956295875402e+00 1.344740524974283957e+01 4.040670442855783570e-05
1.408816180081686298e+00 1.255772273964644015e+01 4.037695362036998795e-05
1.386392705658607172e+00 1.259251263785521502e+01 4.035671021371750540e-05
1.290984595590310535e+00 1.168581681598234923e+01 4.032353608587949101e-05
1.528371863231094530e+00 1.362868980602428337e+01 4.030170531867625238e-05
1.559471689418489238e+00 1.504170184019614354e+01 4.030136610598861646e-05
1.442765098675478086e+00 1.374296155153275123e+01 4.027189803668806419e-05
1.305859176976450264e+00 1.186378923345248637e+01 4.024562291872247510e-05
1.382883247232294499e+00 1.295395390835871652e+01 4.021863916727348416e-05
1.370894761824498209e+00 1.210094473966534601e+01 4.022094570112567707e-05
1.250906128976324361e+00 1.223830650221898253e+01 4.018326294574111322e-05
1.371513998931739753e+00 1.297778374911734289e+01 4.016826794886925467e-05
1.391167375005022411e+00 1.229763247254519598e+01 4.015117114858737687e-05
1.514259558644410308e+00 1.347979334013184527e+01 4.011953557568580378e-05
1.393670175489896579e+00 1.264438356494299498e+01 4.011598490898085400e-05
1.388414742555899029e+00 1.374384885592010619e+01 4.009387160140977056e-05
1.378907697513526376e+00 1.321969775700414118e+01 4.009928080011430430e-05
1.273493525500586365e+00 1.241158555701845145e+01 4.011266907519838045e-05
1.342703635912654958e+00 1.236484129893240080e+01 4.008440129649657976e-05
1.525024858983413889e+00 1.344597118191472163e+01 4.006341069999880256e-05
1.492208246977877684e+00 1.320949188900066318e+01 4.008678631446264745e-05
1.381243559200265647e+00 1.292782202118720747e+01 4.006758680445291686e-05
1.358950818380785908e+00 1.327949691122305254e+01 4.005352150441956799e-05
1.401798310144122262e+00 1.291957808823121212e+01 4.001685594181385704e-05
1.436593449055208804e+00 1.377224525662333932e+01 3.998577969243564652e-05
1.309560365230256318e+00 1.281356236567935625e+01 4.001475000798362946e-05
1.299456097392822862e+00 1.165500488087842612e+01 3.999025957997611380e-05
1.502087435152873907e+00 1.431898032941502308e+01 3.996864080178501462e-05
1.277636717828222856e+00 1.263925228824921376e+01 3.994117197916190507e-05
1.505129666156203028e+00 1.424267363329717995e+01 3.992165087916385889e-05
1.337500707888033435e+00 1.292627952000478331e+01 3.990176942023507467e-05
1.440503959829555702e+00 1.296421639071638054e+01 3.990029494902506372e-05
1.452386465383243452e+00 1.415026353856186958e+01 3.990470263557257104e-05
1.343866524760125802e+00 1.308248281082704167e+01 3.987102777840096306e-05
1.415008421929097704e+00 1.436509513382384284e+01 3.986183804681472736e-05
1.198468336835781800e+00 1.157506351104847830e+01 3.982238405871787871e-05
1.440598882704945183e+00 1.300703483074216038e+01 3.981829286169445334e-05
1.398835616146203220e+00 1.310199324488795014e+01 3.983499042474385139e-05
1.391352515328942996e+00 1.290030160544338145e+01 3.982055486441705544e-05
1.379202440544649022e+00 1.324696144159227629e+01 3.978538920443141895e-05
1.163941398527470694e+00 1.156791626781717497e+01 3.974601128177664876e-05
1.253737496956598196e+00 1.233479629494539864e+01 3.972953192188231924e-05
1.362845098102212216e+00 1.277599376695243194e+01 3.969652423872174936e-05
1.313018991919719047e+00 1.269210204425036537e+01 3.966470201913071213e-05
1.350599583131620429e+00 1.344677824944652400e+01 3.966411419168282097e-05
1.159250031754440968e+00 1.208306554162364144e+01 3.962905031670669605e-05
1.315840620917529735e+00 1.369306194092664697e+01 3.960931387344245465e-05
1.346514356419863168e+00 1.283366923268747684e+01 3.958058282146166893e-05
1.269743302143947705e+00 1.197361743268496603e+01 3.954259513542890240e-05
1.625345033447765264e+00 1.502265861394474555e+01 3.954066995092413449e-05
1.361988082251854415e+00 1.375833430956814851e+01 3.950159768187933040e-05
1.347004215206697442e+00 1.265524663694760932e+01 3.952609184548990694e-05
1.357206065799562822e+00 1.299658873516480284e+01 3.950479860149223399e-05
1.491019541252620151e+00 1.386725179155465071e+01 3.947176893679542364e-05
1.363356599742708397e+00 1.279372638695738118e+01 3.943534120222563029e-05
1.357355123408793496e+00 1.294171817380540901e+01 3.943399220629671779e-05
1.379791375825240696e+00 1.344667968527795310e+01 3.939764546144410191e-05
1.326088098762164602e+00 1.293441682270666604e+01 3.941536086882206278e-05
1.160369674912947291e+00 1.193744809541687601e+01 3.937822455126508233e-05
1.284236650807450975e+00 1.234567256589747153e+01 3.944759136418237838e-05
1.429292965713045316e+00 1.298862440017195041e+01 3.946517175665302426e-05
1.505473306516481591e+00 1.416633100075291551e+01 3.942771249464004275e-05
1.361497059939055454e+00 1.287976533272422586e+01 3.941962821811492202e-05
1.470574299360767778e+00 1.314917591829779653e+01 3.940745399916325940e-05
1.214355576418950866e+00 1.298568777937567020e+01 3.937514991227631988e-05
1.278367953898283504e+00 1.235879649499315036e+01 3.936678637261115446e-05
1.318220180344647607e+00 1.252646315183222114e+01 3.933331159294922800e-05
1.443561556520563949e+00 1.348255997584640653e+01 3.930937433805134626e-05
1.382355663074153806e+00 1.271797643355945695e+01 3.929617932139525501e-05
1.322412326602254273e+00 1.237512115871684415e+01 3.925888365790276667e-05
1.530180945739215481e+00 1.389335736681204025e+01 3.923153464281091001e-05
1.211619338632702103e+00 1.215443730444051162e+01 3.921784825692040095e-05
